custom_date,"AQI_Lucknow, Uttar Pradesh (Talkatora District Industries Center, Lucknow )","AQI_Lucknow, Uttar Pradesh (Kendriya Vidyalaya, Lucknow )","AQI_Varanasi, Uttar Pradesh (Ardhali Bazar, Varanasi )","AQI_Agra, Uttar Pradesh (Sanjay Palace, Agra )","AQI_Kanpur, Uttar Pradesh (Nehru Nagar, Kanpur )","AQI_Lucknow, Uttar Pradesh (Lalbagh, Lucknow )","AQI_Noida, Uttar Pradesh (Sector   62, Noida )","AQI_Noida, Uttar Pradesh (Sector   125, Noida )","AQI_Ghaziabad, Uttar Pradesh (Vasundhara, Ghaziabad )","AQI_Moradabad, Uttar Pradesh (Lajpat Nagar, Moradabad )","AQI_Lucknow, Uttar Pradesh (Nishant Ganj, Lucknow )","AQI_Greater Noida, Uttar Pradesh (Knowledge Park   III, Greater Noida )","AQI_Bulandshahr, Uttar Pradesh (Yamunapuram, Bulandshahr )","AQI_Muzaffarnagar, Uttar Pradesh (New Mandi, Muzaffarnagar )","AQI_Baghpat, Uttar Pradesh (New Collectorate, Baghpat )","AQI_Hapur, Uttar Pradesh (Anand Vihar, Hapur )","AQI_Ghaziabad, Uttar Pradesh (Sanjay Nagar, Ghaziabad )","AQI_Ghaziabad, Uttar Pradesh (Indirapuram, Ghaziabad )","AQI_Ghaziabad, Uttar Pradesh (Loni, Ghaziabad )","AQI_Greater Noida, Uttar Pradesh (Knowledge Park   V, Greater Noida )","AQI_Noida, Uttar Pradesh (Sector 1, Noida )","AQI_Noida, Uttar Pradesh (Sector 116, Noida )","AQI_Meerut, Uttar Pradesh (Jai Bhim Nagar, Meerut )","AQI_Lucknow, Uttar Pradesh (Gomti Nagar, Lucknow )","AQI_Meerut, Uttar Pradesh (Ganga Nagar, Meerut )","AQI_Meerut, Uttar Pradesh (Pallavpuram Phase 2, Meerut )","AQI_Kanpur, Uttar Pradesh (IITK, Kanpur )","AQI_Agra, Uttar Pradesh (Shastripuram, Agra )","AQI_Varanasi, Uttar Pradesh (Bhelupur, Varanasi )","AQI_Agra, Uttar Pradesh (Sector 3B Avas Vikas Colony, Agra )","AQI_Varanasi, Uttar Pradesh (IESD Banaras Hindu University, Varanasi )","AQI_Gorakhpur, Uttar Pradesh (Madan Mohan Malaviya University of Technology, Gorakhpur )","AQI_Prayagraj, Uttar Pradesh (Motilal Nehru NIT, Prayagraj )","AQI_Agra, Uttar Pradesh (Manoharpur, Agra )","AQI_Lucknow, Uttar Pradesh (B R Ambedkar University, Lucknow )","AQI_Prayagraj, Uttar Pradesh (Jhunsi, Prayagraj )","AQI_Firozabad, Uttar Pradesh (Nagla Bhau, Firozabad )","AQI_Prayagraj, Uttar Pradesh (Nagar Nigam, Prayagraj )","AQI_Lucknow, Uttar Pradesh (Kukrail Picnic Spot 1, Lucknow )","AQI_Kanpur, Uttar Pradesh (NSI Kalyanpur, Kanpur )","AQI_Varanasi, Uttar Pradesh (Maldahiya, Varanasi )","AQI_Agra, Uttar Pradesh (Rohta, Agra )","AQI_Vrindavan, Uttar Pradesh (Omex Eternity, Vrindavan )","AQI_Kanpur, Uttar Pradesh (FTI Kidwai Nagar, Kanpur )","AQI_Agra, Uttar Pradesh (Shahjahan Garden, Agra )","AQI_Moradabad, Uttar Pradesh (Employment Office, Moradabad )","AQI_Moradabad, Uttar Pradesh (Buddhi Vihar, Moradabad )","AQI_Moradabad, Uttar Pradesh (Jigar Colony, Moradabad )","AQI_Moradabad, Uttar Pradesh (Eco Herbal Park, Moradabad )","AQI_Baghpat, Uttar Pradesh (Sardar Patel Inter College, Baghpat )","AQI_Firozabad, Uttar Pradesh (Vibhab Nagar, Firozabad )","AQI_Jhansi, Uttar Pradesh (Shivaji Nagar, Jhansi )","AQI_Bareilly, Uttar Pradesh (Rajendra Nagar, Bareilly )","AQI_Khurja, Uttar Pradesh (Kalindi Kunj, Khurja )","AQI_Moradabad, Uttar Pradesh (Transport Nagar, Moradabad )","AQI_Moradabad, Uttar Pradesh (Kashiram Nagar, Moradabad )","AQI_Bareilly, Uttar Pradesh (Civil Lines, Bareilly )"
2022-03-26,196.78,132.87,111.48,,,192.79,193.73,171.23,290.06,,,252.62,257.68,182.6,,161.66,,255.07,,196.51,,157.92,,120.48,336.07,,,,113.99,130.2,88.2,118.27,,112.59,155.52,127.55,115.05,115.14,114.01,122.25,110.84,,133.57,129.06,,120.56,79.97,123.57,156.14,,,159.33,,,,,
2022-03-27,300.05,125.29,112.94,,,296.06,,272.55,354.4,,,284.91,280.39,186.04,,159.19,,362.16,437.95,264.38,96.9,194.73,,117.05,307.54,,,,113.12,126.64,83.84,83.51,146.41,115.71,148.7,117.24,117.74,103.86,112.24,121.65,101.69,,151.0,131.95,,137.14,84.21,125.59,165.02,,,162.34,,,,,
2022-03-28,191.63,136.65,119.0,,,301.56,309.31,,368.53,,,,330.3,,,174.04,431.43,356.42,430.0,295.18,273.77,,,,425.68,,,,133.74,167.46,,97.89,133.43,,,121.95,134.63,105.83,107.63,125.95,126.36,,151.72,144.21,,167.64,105.67,140.33,254.24,,,,,,,,
2022-03-29,339.84,151.45,118.17,,,358.43,346.5,,300.65,,,369.94,337.48,257.65,,152.44,,282.67,,,281.04,256.66,,156.93,427.45,,,,130.54,126.92,,77.09,145.16,,,117.06,105.59,111.03,107.73,129.33,120.22,,154.24,151.92,,158.96,104.13,143.12,187.57,,,140.36,,,,,
2022-03-30,298.54,180.08,110.8,,,186.85,370.09,,302.44,,,345.42,340.84,413.11,,140.51,,325.75,,326.32,317.22,308.86,,259.35,430.0,,,,124.4,123.06,,67.69,156.49,126.58,172.64,136.02,120.05,119.19,145.63,134.15,120.54,,145.79,127.47,,164.06,117.95,137.99,272.42,,,159.44,,,,,
2022-03-31,306.87,151.01,112.77,,,164.93,315.26,,265.3,,,,319.81,293.43,,122.37,254.54,192.05,430.0,366.25,279.1,286.68,,164.17,405.39,,,,135.48,136.26,,64.93,169.49,129.79,158.43,146.12,107.59,130.67,140.61,,120.57,,150.43,128.39,,161.83,104.39,139.17,198.93,,,163.21,,,,,
2022-04-01,263.08,148.9,117.37,,,146.01,181.37,,173.07,,,,193.96,181.59,,74.28,160.62,146.42,384.85,198.67,199.39,165.07,,161.15,355.33,,,,127.57,127.37,,78.74,172.72,117.44,149.75,138.66,103.89,127.79,125.12,117.47,116.88,,145.07,125.68,,136.71,85.53,130.83,168.28,,,170.44,,,,,
2022-04-02,351.78,146.92,113.93,,,146.45,290.16,356.59,179.13,,,,255.0,342.65,,148.79,,178.02,430.0,292.47,269.04,260.32,,193.6,430.0,,,,128.82,114.05,,62.12,157.48,112.24,,132.98,102.76,124.39,119.33,103.2,116.05,,130.51,126.54,100.93,151.4,69.74,116.17,182.61,,,158.62,,,,,
2022-04-03,295.48,139.75,113.08,,,136.36,300.65,399.25,,,,,,316.04,,128.86,,265.8,430.0,319.49,290.43,,,118.94,420.49,,,,127.43,128.77,,76.06,141.57,109.76,,122.23,97.32,103.78,121.43,121.28,118.47,,148.04,141.53,,158.97,94.77,120.31,174.85,,,154.2,,,,,
2022-04-04,196.88,126.36,124.17,,,149.04,261.67,368.12,179.98,,,,,286.76,,120.15,,171.93,,261.82,,,,140.93,339.57,,,,135.42,141.37,,88.03,142.36,132.15,145.09,139.27,114.35,114.59,114.41,108.31,141.94,,,137.17,,,103.97,138.82,181.67,,,,,,,,
2022-04-05,179.27,136.26,124.78,,,159.05,294.91,386.92,190.58,,,,,193.62,,97.44,,177.42,,199.49,254.12,164.57,,149.19,391.83,,,,134.37,134.44,,87.13,148.4,119.69,,137.1,103.31,122.38,107.05,,138.63,,156.86,130.25,,140.05,91.37,127.13,159.86,,,,,,,,
2022-04-06,267.96,146.04,124.3,,,253.18,332.78,414.9,253.21,,,,,194.21,,102.02,,267.77,,285.73,306.92,191.8,,153.56,,,,,137.33,,,73.33,134.87,107.65,,119.63,106.29,111.2,104.74,119.85,,,133.58,129.38,,141.19,94.55,123.47,163.3,,,168.29,,,,,
2022-04-07,266.51,136.73,118.38,,,256.67,308.89,349.3,189.11,,,336.12,,271.03,,126.32,,257.2,,269.58,284.48,179.74,,169.69,,,,,122.68,,,63.45,131.61,,151.0,110.43,108.1,101.05,113.51,121.54,,,,140.75,,167.67,111.12,135.85,192.0,,,155.13,,,,,
2022-04-08,313.09,139.45,128.03,,,254.43,,430.0,,,,,,,,151.35,,198.61,,312.15,273.59,,,175.84,,,,,,,,56.53,130.21,,158.76,127.6,104.31,99.8,117.73,138.04,141.25,,,133.27,,176.75,116.18,131.63,,,,,,,,,
2022-04-09,349.98,169.34,126.76,,,310.46,,436.72,,,,,,301.64,,123.29,,271.23,430.0,311.89,289.45,,,,,,,,,117.41,,49.67,134.9,109.38,170.34,122.83,103.51,106.95,135.17,131.06,,,,145.25,,159.09,107.83,143.53,257.02,,,,,,,,
2022-04-10,355.9,151.85,104.82,,,266.31,,359.01,,,,344.58,,322.36,,,,272.23,,283.1,300.33,297.52,,,430.0,,,,124.05,122.08,,44.89,176.86,117.56,164.94,150.78,119.32,127.28,127.15,136.01,114.52,,,143.0,,168.86,112.46,141.09,277.55,,,131.39,,,,,
2022-04-11,275.15,159.66,101.55,,,263.68,,411.44,,,,,,,,140.83,,292.93,430.0,304.91,293.52,327.82,,133.13,346.41,295.25,,,115.59,,90.9,40.44,,124.67,161.7,148.74,103.76,130.97,134.16,142.8,110.07,,142.52,145.56,,168.27,120.79,150.52,294.71,,,146.1,,,,,
2022-04-12,191.13,154.22,101.5,,,183.19,,430.0,321.84,,,,,367.19,,183.67,,189.98,,426.0,289.05,,,120.05,376.54,411.13,,,,,90.23,45.85,168.35,124.33,140.03,140.75,109.89,119.69,122.5,127.96,103.65,,167.88,133.1,,159.13,92.49,137.39,276.65,,,,,,,,
2022-04-13,293.0,144.86,157.37,,,196.91,,430.0,438.62,,,430.0,430.0,310.47,,389.57,,309.39,,398.56,347.21,425.13,,122.68,432.73,,,,142.74,120.64,102.31,57.56,147.67,122.8,144.54,134.05,101.22,112.77,116.33,112.11,136.49,,181.39,119.46,,143.76,101.21,135.38,188.11,,,167.37,,,,,
2022-04-14,260.91,138.68,128.72,,,199.09,,329.95,300.36,,,357.04,295.33,155.15,,304.02,,171.09,,295.18,,335.59,,125.49,150.2,,,,127.51,,,70.25,156.16,,163.07,126.98,121.39,116.42,126.84,139.73,120.42,339.33,313.62,157.06,,182.29,117.75,154.69,296.41,,,189.19,,,,,
2022-04-15,261.14,141.84,129.14,,,259.77,,353.4,330.52,,,308.0,253.77,157.75,,261.84,,185.23,,363.97,267.9,304.42,,123.24,138.01,,,,134.81,,,92.0,166.16,,169.65,133.07,97.03,130.17,118.68,129.1,121.04,,164.5,133.05,,122.74,72.23,104.88,140.35,,,,,,,,
2022-04-16,259.6,174.58,130.85,,,262.32,,387.83,341.38,,,323.79,286.75,,,,257.14,190.46,,348.42,,310.24,,123.1,162.67,187.64,,,141.69,122.78,115.95,75.24,152.57,115.45,144.28,138.31,102.62,120.13,119.91,121.65,,,158.28,130.09,,125.93,76.44,108.03,160.16,,,,,,,,
2022-04-17,317.45,,124.27,,,196.73,,430.0,,,,341.34,282.26,,,277.28,,184.34,,354.24,,317.46,,116.31,165.69,,,,127.28,120.79,98.64,71.16,152.83,122.33,153.27,129.35,125.3,111.71,110.88,114.5,124.96,,160.93,119.29,,125.27,76.16,105.75,,,,161.41,,,,,
2022-04-18,353.7,152.88,118.61,,,272.09,,430.0,,,,,346.39,,,336.46,316.73,313.25,,413.69,328.22,430.0,,125.8,184.19,,,,130.01,130.89,93.39,82.47,,113.26,167.17,137.65,113.59,,131.07,124.63,131.94,,,127.5,,133.81,87.01,119.75,156.0,,,,,,,,
2022-04-19,317.96,170.91,130.56,,,313.72,,430.0,435.2,,,419.53,361.96,,,430.0,,291.18,,386.43,,378.85,,151.96,342.63,,,,147.96,117.26,,,,111.65,190.67,169.02,112.73,,145.29,124.48,138.31,,144.59,174.0,,163.0,107.21,144.58,184.44,,,,,,,,
2022-04-20,252.41,163.68,149.38,,,282.39,,402.9,348.15,,,356.58,298.56,,,390.14,,176.89,,307.62,309.94,299.11,,141.0,171.56,355.13,,,129.12,120.59,,,,117.91,163.06,140.76,97.29,,131.53,131.92,120.5,,,138.6,,168.4,104.48,143.6,184.69,,,,,,,,
2022-04-21,267.35,158.24,96.21,,,315.88,422.83,430.0,430.0,,,430.0,401.59,,,437.03,434.71,57.0,,440.92,434.19,,,160.07,340.35,430.0,,,,140.77,,36.17,,135.83,178.84,121.48,110.25,,148.37,159.76,94.47,,159.01,138.72,,194.34,129.08,167.14,320.22,,,,,,,,
2022-04-22,184.26,134.49,110.98,,,194.87,286.53,299.04,354.44,,,,195.82,,,282.14,,176.65,,289.8,264.1,256.22,,124.14,142.82,,,,,117.65,86.33,63.81,151.97,123.48,150.52,130.81,101.95,135.75,113.83,115.73,109.08,,150.13,120.65,,120.46,74.76,104.37,138.36,,,273.48,,,,,
2022-04-23,178.68,128.76,122.06,182.69,,191.46,292.76,,162.68,,,,304.84,281.52,,309.8,,183.19,,275.36,283.86,,,150.64,157.63,,,121.53,,125.03,92.25,97.57,145.07,108.86,145.23,121.41,104.15,116.88,109.49,110.79,118.03,,156.03,122.28,,149.63,91.68,132.45,147.7,,,170.93,,,,,
2022-04-24,274.63,152.94,113.1,,,275.92,,328.53,329.08,,,,319.22,272.42,,400.79,,178.11,,279.77,331.95,305.44,,150.14,157.96,343.88,,120.7,,130.87,85.67,123.62,144.05,125.06,253.22,118.99,126.19,113.01,134.46,134.12,121.85,,,139.85,,143.74,91.07,128.3,153.85,,,166.5,,,,,
2022-04-25,193.53,140.5,121.48,284.19,,129.22,,290.04,199.1,,,276.48,304.53,,,316.4,,141.03,,178.96,255.98,188.19,,130.82,172.8,,,,124.28,164.81,92.92,88.57,141.59,159.17,158.93,123.1,110.8,115.48,118.82,116.51,107.85,,,132.5,,147.54,123.27,169.77,177.17,,,186.36,,,,,
2022-04-26,368.65,259.01,134.44,274.53,,351.65,320.18,450.2,343.79,,,371.78,323.05,,,408.11,,188.87,,321.81,320.3,,,167.77,168.07,,,,136.73,138.52,101.82,97.31,165.11,129.67,,129.12,87.23,128.56,134.09,159.74,129.22,,133.95,159.47,,,120.34,163.29,,,,196.48,,,,,
2022-04-27,284.11,169.52,138.36,263.13,,280.55,370.65,,402.81,,,,304.94,310.59,,386.87,,293.04,430.0,284.32,335.42,,,132.3,174.12,,,,147.36,129.42,,81.34,,116.87,,140.87,109.29,121.16,92.84,121.12,139.35,,132.48,124.95,,144.6,98.38,123.39,,,,185.28,,,,,
2022-04-28,367.88,169.78,134.72,183.07,,282.55,427.53,430.0,430.0,,,,346.75,430.0,,430.0,,327.9,430.0,342.46,,,,159.91,194.52,,,106.4,147.39,121.7,106.74,52.13,159.31,99.17,122.46,,110.88,128.37,109.23,142.51,,,120.55,133.67,,181.51,123.12,160.5,,,,174.86,,,,,
2022-04-29,332.08,176.04,146.46,167.15,,302.56,411.84,390.38,403.52,,,,383.02,440.19,,430.0,,296.85,430.0,319.3,336.34,348.42,,155.12,190.91,430.0,,92.72,147.74,105.9,118.94,45.06,,96.07,141.14,118.92,90.63,123.29,112.36,128.56,144.84,,121.28,149.96,,160.22,106.95,141.57,,,,132.52,,,,,
2022-04-30,283.64,186.32,127.93,153.92,,301.76,303.12,393.0,332.02,,,,294.56,435.18,,399.56,,78.88,430.0,295.89,275.99,327.61,,148.72,183.41,428.69,,94.65,136.91,102.41,114.53,41.22,172.56,94.79,127.31,131.8,93.2,135.12,111.99,127.95,127.79,,114.58,145.24,,,89.34,129.43,,155.68,,140.22,,,,,
2022-05-01,162.58,117.26,83.2,164.6,,146.78,296.75,319.22,336.74,,,,286.65,269.05,,299.75,,186.05,297.69,266.11,292.14,318.84,,101.05,143.11,290.94,,,80.87,108.94,72.61,37.75,114.99,,90.94,107.32,,91.59,72.96,180.83,76.68,,137.56,162.97,,121.34,80.06,131.56,183.17,154.54,,189.09,,,,,
2022-05-02,171.03,131.02,89.95,288.73,,154.64,254.13,276.9,284.07,,,195.6,181.9,187.22,,193.72,,157.92,332.58,182.7,198.66,266.78,,111.0,131.12,93.97,,,101.47,129.69,84.04,42.61,127.1,125.65,97.04,113.35,97.92,101.09,81.89,106.45,91.35,,143.53,96.08,127.99,109.67,68.95,99.52,154.61,147.61,,,,,,,
2022-05-03,156.64,105.24,75.53,345.5,,127.97,345.81,434.33,362.95,,,341.5,196.95,199.08,,263.81,,256.15,445.69,300.45,359.9,382.13,,76.71,136.11,,,182.39,70.2,151.81,77.44,35.64,106.15,161.43,65.08,106.73,113.4,77.89,62.86,96.14,76.54,,,82.88,152.25,47.0,58.32,90.98,162.68,165.98,,,,,,,
2022-05-04,190.65,151.25,68.07,160.18,,184.29,154.79,162.2,179.59,,,,123.52,,,144.58,,118.15,266.5,154.44,,,,123.88,95.09,132.75,,113.71,74.93,102.96,73.17,35.89,,112.12,108.62,116.74,73.38,106.84,94.63,122.25,66.61,,,89.04,99.9,75.65,74.47,102.72,,92.61,119.37,175.75,,,,,
2022-05-05,132.82,79.87,63.55,141.31,,111.83,177.93,254.72,191.14,,,,118.54,,,142.4,,137.25,258.98,194.34,182.25,,,84.24,96.59,,,,80.62,84.01,70.48,36.29,101.87,81.36,76.09,94.79,89.83,71.88,46.4,79.9,67.1,,,62.81,84.95,92.56,51.48,77.96,171.36,122.18,85.43,154.86,,,,,
2022-05-06,141.92,103.84,67.77,138.95,,126.11,192.28,355.01,258.81,,,181.61,149.85,,,183.58,,153.93,402.22,175.62,251.61,,,107.47,140.09,,,91.71,75.04,88.57,79.52,38.3,111.06,82.19,95.64,101.99,87.22,87.4,57.05,114.65,67.8,,,98.9,,110.93,63.14,101.32,188.28,,128.72,169.71,,,,,
2022-05-07,154.35,105.46,77.92,162.18,,127.95,183.39,,260.17,,,,149.74,,,166.63,,153.79,342.2,254.08,179.42,,,113.19,118.7,,,107.98,87.0,91.03,84.27,39.61,112.48,100.94,88.83,106.56,109.62,89.95,65.68,107.43,80.57,,,92.83,95.51,87.09,49.94,76.82,121.22,119.23,111.87,184.84,,,,,
2022-05-08,,77.97,66.62,146.22,,107.88,172.62,,179.76,,,161.61,140.58,160.35,,151.43,,133.5,289.55,156.9,157.53,,,89.59,115.96,157.33,,89.9,80.13,85.11,,41.4,107.54,97.19,68.7,103.22,137.35,89.11,52.09,86.28,69.28,,,68.73,94.54,82.12,46.57,73.22,,,110.89,160.03,,,,,
2022-05-09,146.1,101.69,65.81,138.66,,126.97,148.49,150.45,155.35,,,,123.81,137.23,,131.76,,116.92,194.11,144.95,138.27,,,109.67,111.29,,,91.5,72.84,77.52,70.0,39.26,101.63,77.97,105.59,96.25,98.55,76.04,62.95,83.05,68.54,53.94,,66.39,87.92,67.86,40.0,60.38,114.26,,93.66,147.34,,,,,
2022-05-10,139.34,101.67,53.06,123.96,,129.18,139.64,149.49,141.75,,,128.5,119.9,142.03,,,,109.37,188.28,132.92,127.93,,,128.98,95.61,,,,52.43,72.85,62.16,40.38,91.81,73.58,99.63,89.03,97.24,70.69,60.11,79.15,52.59,51.46,,63.17,73.85,78.47,43.06,63.48,107.83,84.07,,151.01,,,,,
2022-05-11,136.14,156.38,49.22,125.18,,113.71,150.33,175.87,153.48,,,135.87,128.9,178.48,,136.87,,115.85,197.35,137.25,136.16,,,96.09,113.35,,,,60.37,71.59,63.79,41.64,,77.45,75.86,76.32,80.43,62.45,49.12,68.13,,47.4,,60.55,71.26,83.06,44.7,72.59,124.8,101.16,,157.7,,,,,
2022-05-12,139.79,,48.44,136.2,,131.98,166.48,174.61,168.21,,,145.61,,161.93,,146.1,,128.36,274.36,146.19,151.44,,,115.07,121.72,,,,70.83,79.93,77.03,42.46,,88.78,80.29,90.24,97.12,66.34,53.81,83.92,59.64,55.7,,77.16,,88.22,47.5,74.87,123.63,109.1,95.66,157.11,,,,,
2022-05-13,190.9,140.52,75.68,173.57,,145.53,260.02,349.69,276.82,,,270.81,,173.1,,176.6,,166.71,377.72,274.91,265.9,,,122.93,,,,,94.24,102.18,80.84,42.66,,108.19,98.31,127.36,81.05,113.88,65.53,116.8,94.3,,,116.63,,81.22,44.39,71.64,138.88,,115.97,157.15,,,,,
2022-05-14,162.05,136.2,72.67,,,162.22,271.25,368.62,333.99,,,,,270.31,,290.44,,261.6,430.0,299.67,279.48,,,135.99,,,,,89.56,120.88,78.96,40.47,,124.09,106.63,115.67,91.32,103.77,77.11,114.69,83.24,,,128.92,,,69.11,102.2,187.64,160.17,125.21,151.93,,,,,
2022-05-15,153.95,,79.44,168.21,,149.99,305.7,358.6,334.96,,,,304.85,192.22,,259.46,,259.54,430.0,424.35,305.26,,,129.36,,,,,94.56,104.76,94.38,42.64,130.13,107.4,104.98,,92.53,102.45,76.04,111.76,,,127.07,105.47,,104.78,58.67,97.24,178.1,153.49,125.75,133.5,,,,,
2022-05-16,352.72,174.97,97.03,378.28,,341.39,374.29,430.0,445.82,,,430.0,,190.79,,371.27,,285.69,448.16,418.39,425.6,,,197.63,,285.05,,,107.41,149.59,83.92,47.0,152.75,,158.7,144.12,119.33,123.36,104.55,174.44,42.47,,189.39,161.47,,,86.47,82.49,,175.47,180.76,141.9,,,,,
2022-05-17,258.72,159.96,101.93,,,296.99,277.59,,283.75,,,264.11,,191.15,,181.15,,167.78,314.6,289.98,263.42,,,282.38,,,,170.18,116.16,150.24,87.82,45.21,158.0,162.86,131.88,139.13,118.69,133.19,98.84,141.26,114.57,,166.56,142.64,160.1,103.95,55.28,79.47,158.2,,166.26,91.95,,,,,
2022-05-18,259.17,168.91,105.16,,,270.01,185.01,,263.6,,,179.67,,145.31,,160.54,,147.17,263.65,,254.4,,,184.45,,137.03,,144.12,122.93,123.06,89.43,44.17,175.01,,145.78,146.54,116.83,,43.62,139.59,109.06,,137.87,153.98,129.93,107.04,72.99,104.19,,106.17,131.87,169.32,,,,,
2022-05-19,315.54,187.47,110.86,,,329.64,295.39,354.96,314.73,,,,,288.88,,254.51,,174.93,433.75,,282.75,,,,,184.74,,145.97,122.16,129.65,101.1,56.58,,,,138.38,103.96,129.49,110.4,132.5,115.47,150.81,159.65,132.59,,134.71,91.27,,263.26,142.2,143.07,188.31,,,,,
2022-05-20,266.27,178.22,102.17,,,276.13,394.29,,430.0,,,,,334.9,,343.18,,301.53,430.0,368.47,391.09,,,149.98,265.7,,,,111.68,141.01,89.66,45.66,146.71,141.75,,128.92,114.89,115.96,105.37,135.71,101.75,120.01,156.06,144.67,144.02,142.34,88.67,,282.36,173.42,,264.41,,,,,
2022-05-21,166.56,128.85,120.65,,,173.05,299.2,356.25,307.78,,,,,292.06,,166.23,,190.28,407.37,270.76,288.8,,,117.63,142.14,,,,129.79,123.08,93.56,45.53,,132.72,,137.7,94.74,121.34,76.1,109.36,119.06,91.03,141.42,108.45,135.98,,,,,,142.43,255.1,,,,,
2022-05-22,124.3,76.98,80.29,,,113.16,182.04,165.61,176.63,,,148.46,,177.06,,137.19,,131.25,287.02,145.02,162.98,,,69.04,110.31,,,,83.85,106.37,74.29,40.04,,113.78,,128.13,79.22,126.21,45.79,83.06,78.44,83.28,111.66,81.73,114.56,84.63,,,130.31,,109.69,,,,,,
2022-05-23,138.23,84.01,,,,128.15,,64.4,66.13,,,73.37,,66.54,,55.16,,59.73,90.95,84.21,,,,92.75,38.61,,,,77.37,77.91,84.17,41.83,,47.84,114.55,,,138.46,44.67,58.42,,,80.67,,,,,,,,,,,,,,
2022-05-24,109.31,69.73,59.09,,,120.84,115.85,128.63,137.69,,,,,90.81,,107.01,,98.99,,126.4,,,,66.33,60.02,,,,64.34,43.33,74.08,38.29,101.55,41.38,62.4,99.5,,273.21,,51.12,,44.53,54.68,54.2,,58.93,39.5,51.61,,,55.92,,,,,,
2022-05-25,133.77,93.66,60.15,,,130.11,156.1,166.76,184.41,,,,,,,145.31,,129.6,189.24,188.85,167.43,,,96.0,110.01,,,,76.37,,,39.0,106.05,,,97.49,,,,113.81,65.98,63.91,91.02,116.3,,88.53,52.1,86.97,,,88.52,128.57,,,,,
2022-05-26,149.04,103.36,81.56,,,138.95,164.11,197.96,178.1,,,169.48,,,,163.67,,132.54,302.09,195.62,174.89,,,104.0,121.99,,,,98.4,78.94,,,116.57,83.48,95.37,109.84,124.9,171.65,65.53,136.97,90.94,70.11,101.83,145.11,,,64.6,106.02,150.08,124.76,102.77,,,,,,
2022-05-27,155.71,98.08,,,,138.27,174.56,196.39,175.05,,,170.73,,,,147.03,,132.93,300.66,177.61,172.78,,,103.64,130.92,,,,105.02,76.46,73.6,,115.71,77.99,91.05,104.19,88.67,172.64,66.66,,97.47,58.4,95.18,134.68,,106.89,65.9,,158.72,109.38,,,,,,,
2022-05-28,159.17,99.2,77.01,,,150.12,349.33,360.33,335.85,,,303.71,,,,,,190.21,411.93,282.8,321.9,,,105.57,135.19,,,,81.65,114.07,57.15,,104.01,123.4,99.26,98.68,79.08,157.25,71.43,136.24,87.61,82.94,136.16,136.76,,120.24,72.24,121.83,180.94,122.44,,153.91,,,,,
2022-05-29,160.39,103.44,58.28,,,146.38,301.71,303.46,290.66,,,,,,,,,,316.65,262.31,272.14,,,104.89,,,,,67.58,114.89,64.35,,106.07,115.68,95.6,103.37,82.16,169.23,71.89,140.94,60.84,,137.94,151.45,,83.67,47.46,84.85,138.07,126.69,123.09,,,,,,
2022-05-30,164.12,116.7,74.85,,,153.51,,,189.65,,,,,,,154.88,,,265.08,168.85,,,,127.34,,,,107.73,92.48,85.61,,,120.72,95.99,103.27,113.89,,167.2,75.0,156.42,82.82,,121.67,151.41,,39.23,66.83,46.88,144.66,,115.82,,,,,,
2022-05-31,170.49,125.81,97.93,,,175.5,430.0,430.0,,,,,,,,305.97,,,430.0,413.89,,,,153.77,,,,154.37,110.12,133.77,87.03,47.8,135.62,143.85,122.15,120.5,,177.03,87.14,,101.09,137.93,186.45,195.36,,143.89,94.88,135.1,267.49,,161.02,,,,,,
2022-06-01,181.91,134.2,85.04,,,196.22,292.0,306.91,283.18,,,,,,,300.45,,,320.58,262.48,276.85,,,167.59,,,,,92.01,117.32,86.18,51.14,137.8,121.11,134.1,127.5,,183.0,100.88,175.63,95.31,132.44,137.56,,,140.03,95.01,157.22,274.05,132.32,,,,,,,
2022-06-02,326.03,138.31,105.8,,,277.2,321.03,378.31,367.17,,,,,,,320.28,,,430.0,344.98,312.04,,,175.63,142.89,,,,120.19,109.89,96.76,43.06,150.13,114.51,135.04,,,188.61,102.05,155.39,111.02,,,178.85,,119.77,75.15,,182.19,138.2,128.62,156.08,,,,,
2022-06-03,390.2,159.59,107.28,,,314.94,286.54,332.71,326.7,,,,,,,299.39,,,430.0,298.54,,,,181.41,142.57,,,,126.86,105.17,98.5,45.9,147.78,105.64,142.28,136.44,96.17,158.8,,152.22,116.27,73.26,126.79,254.58,,129.22,78.92,130.81,197.88,137.12,113.23,184.97,171.58,145.47,,,
2022-06-04,363.03,154.97,101.87,,,261.69,,273.27,278.05,,,260.57,,,,277.27,,,430.0,251.15,256.04,,,168.22,159.29,,,,119.6,103.91,94.56,49.15,127.35,98.97,129.16,129.92,80.28,,94.44,154.81,110.03,73.77,126.45,193.41,,124.92,81.45,132.14,190.61,149.54,112.25,143.67,155.57,136.38,,,
2022-06-05,,,94.07,,,253.71,,317.38,278.17,,,284.24,,,,338.71,,,443.8,262.08,284.35,,,168.14,165.75,,,,105.19,113.95,80.78,43.27,135.0,110.76,134.6,116.6,88.83,,98.79,154.18,96.96,71.09,131.25,,,147.59,97.23,142.06,305.45,146.32,129.66,,174.78,162.1,,,
